time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,-0.459581562413,-0.366517703258,14.6530729617,6.22661220547,0.0834544853001,0.0,-0.70832595397,-0.569340567403,4.14751005066,0.0172307306451,0.106695973332,0.0,477.7063192550587,476.3063727705588,475.49128029256605,478.42748375741576
2.2800000000000016,-0.503788644699,-0.401813461961,14.904296096,6.22757345505,0.0899059778138,0.0,-0.765855363201,-0.607069901168,4.22622162528,0.0134841666241,0.10913183008,0.0,448.8315745905939,449.0392661542326,447.27383781196033,446.96848513868866
2.3400000000000016,-0.551473945669,-0.439291321091,15.1590929167,6.22878389672,0.0960510597168,0.0,-0.824238956328,-0.642087859606,4.26676813583,0.030996991257,0.0835509994805,0.0,438.2747000354709,436.1521775291368,435.4563045357479,436.9189678851013
2.4000000000000017,-0.602699294279,-0.478802974487,15.415546948,6.23102279168,0.100994737915,0.0,-0.883715628608,-0.674781733018,4.28157568769,0.0476399326064,0.0799769974834,0.0,429.50233224994474,429.20484814550457,427.601646090314,429.0179316298822
2.4600000000000017,-0.657611224863,-0.520246931625,15.6731534063,6.23458116345,0.105848957857,0.0,-0.947114837535,-0.706386169174,4.30515216084,0.0759513708393,0.0826943290936,0.0,431.27353667612107,431.50850985278583,431.3452644407337,433.73220413108515
2.520000000000002,-0.716883258342,-0.56372523085,15.9364985023,6.23910308801,0.110315737059,0.0,-1.0290934755,-0.742356996455,4.47229567226,0.0741676547929,0.0478381071272,0.0,477.746363277299,475.0846201552799,477.20840563617804,477.07625389904365
2.580000000000002,-0.780628242982,-0.60905045025,16.2050095452,6.24399812398,0.114007737962,0.0,-1.09604108321,-0.768076352834,4.47800174702,0.0933440269908,0.0801916135647,0.0,426.71448333550677,429.4704428216476,427.0848766846284,428.72306889044563
2.640000000000002,-0.848611896932,-0.65587907812,16.4751434598,6.24915149886,0.118537692467,0.0,-1.17050820347,-0.792364781386,4.52620011553,0.0636416396115,0.0639122376052,0.0,442.012659279494,440.6733062499806,443.7571598555481,441.31775429977586
2.700000000000002,-0.92067480871,-0.703942776559,16.744205238,6.25306196836,0.122026881824,0.0,-1.23191585926,-0.809487665554,4.44280177105,0.0680749515748,0.0429946418276,0.0,399.22963266595343,397.3188607427075,398.25990149120867,398.6689087990651
2.760000000000002,-0.997035480782,-0.75310893936,17.012812776,6.25766220975,0.124255328467,0.0,-1.31365675903,-0.828959073041,4.51045762402,0.0898885070973,0.0216339286636,0.0,448.3256293279774,446.5870880012691,447.8126380479278,449.58816090356686
2.820000000000002,-1.07885539029,-0.803451099455,17.2895658087,6.26292030561,0.125459978094,0.0,-1.4137323393,-0.848478049422,4.71376742203,0.0827004721477,0.0167675270925,0.0,490.66334076429257,490.3018242733778,488.8500395818354,488.3196697941502
2.880000000000002,-1.16643924202,-0.854801062706,17.5763544118,6.26827604496,0.126994499191,0.0,-1.50581669141,-0.862634339658,4.84524704177,0.0999100227884,0.0390512232969,0.0,469.4219798090456,471.1482828642446,469.3678508335597,470.7077644664106
2.940000000000002,-1.25918727147,-0.906839777057,17.8678769666,6.27421622735,0.129784079922,0.0,-1.58602441014,-0.871455283192,4.87199507093,0.0971259472276,0.0582886112931,0.0,438.27505254472874,439.8725308308401,438.8790754710667,438.6564685890778
